condition,noise,run,node,epoch,grad_slope,grad_thresh,grad_pass,acc_variance,var_thresh,var_pass,local_converged,global_flag_value,log_reported_node,val_accuracy,source_file
cascaded_dp,1.0,1,ml1,12,0.370903,0.495300,True,0.00023825,0.00002263,False,False,0.0000,0,0.6798,exp_cascaded_dp_1.0_ml1_run1.log
cascaded_dp,1.0,1,ml1,13,2.653494,0.495300,False,0.00008221,0.00002263,False,False,0.0000,0,0.6764,exp_cascaded_dp_1.0_ml1_run1.log
cascaded_dp,1.0,1,ml1,14,0.920567,0.495300,False,0.00014594,0.00002263,False,False,0.0000,0,0.6897,exp_cascaded_dp_1.0_ml1_run1.log
cascaded_dp,1.0,1,ml1,15,1.780411,0.495300,False,0.00004505,0.00002263,False,False,0.0000,0,0.6814,exp_cascaded_dp_1.0_ml1_run1.log
cascaded_dp,1.0,1,ml1,16,0.244753,0.495300,True,0.00002257,0.00002263,True,False,0.0000,0,0.6772,exp_cascaded_dp_1.0_ml1_run1.log
cascaded_dp,1.0,1,ml1,17,0.089383,0.495300,True,0.00007141,0.00002263,False,True,0.5000,0,0.6987,exp_cascaded_dp_1.0_ml1_run1.log
cascaded_dp,1.0,1,ml1,18,,,,,,,,,,0.7037,exp_cascaded_dp_1.0_ml1_run1.log
cascaded_dp,1.0,1,ml1,19,,,,,,,,,,0.7931,exp_cascaded_dp_1.0_ml1_run1.log
cascaded_dp,1.0,1,ml1,20,,,,,,,,,,0.8141,exp_cascaded_dp_1.0_ml1_run1.log
cascaded_dp,1.0,1,ml1,21,,,,,,,,,,0.8505,exp_cascaded_dp_1.0_ml1_run1.log
cascaded_dp,1.0,1,ml1,22,,,,,,,,,,0.8450,exp_cascaded_dp_1.0_ml1_run1.log
cascaded_dp,1.0,1,ml1,23,,,,,,,,,,0.8619,exp_cascaded_dp_1.0_ml1_run1.log
cascaded_dp,1.0,1,ml1,24,,,,,,,,,,0.8654,exp_cascaded_dp_1.0_ml1_run1.log
cascaded_dp,1.0,1,ml1,25,,,,,,,,,,0.8737,exp_cascaded_dp_1.0_ml1_run1.log
cascaded_dp,1.0,1,ml1,26,,,,,,,,,,0.8668,exp_cascaded_dp_1.0_ml1_run1.log
cascaded_dp,1.0,1,ml1,27,,,,,,,,,,0.8645,exp_cascaded_dp_1.0_ml1_run1.log
cascaded_dp,1.0,1,ml1,28,,,,,,,,,,0.8783,exp_cascaded_dp_1.0_ml1_run1.log
cascaded_dp,1.0,1,ml1,29,,,,,,,,,,0.8757,exp_cascaded_dp_1.0_ml1_run1.log
cascaded_dp,1.0,1,ml1,30,,,,,,,,,,0.8835,exp_cascaded_dp_1.0_ml1_run1.log
cascaded_dp,1.0,1,ml1,31,,,,,,,,,,0.8836,exp_cascaded_dp_1.0_ml1_run1.log
cascaded_dp,1.0,1,ml1,32,,,,,,,,,,0.8870,exp_cascaded_dp_1.0_ml1_run1.log
cascaded_dp,1.0,1,ml1,33,,,,,,,,,,0.8820,exp_cascaded_dp_1.0_ml1_run1.log
cascaded_dp,1.0,1,ml1,34,,,,,,,,,,0.8826,exp_cascaded_dp_1.0_ml1_run1.log
cascaded_dp,1.0,1,ml1,35,,,,,,,,,,0.8881,exp_cascaded_dp_1.0_ml1_run1.log
cascaded_dp,1.0,1,ml1,36,,,,,,,,,,0.8899,exp_cascaded_dp_1.0_ml1_run1.log
cascaded_dp,1.0,1,ml1,37,,,,,,,,,,0.8853,exp_cascaded_dp_1.0_ml1_run1.log
cascaded_dp,1.0,1,ml1,38,,,,,,,,,,0.8921,exp_cascaded_dp_1.0_ml1_run1.log
cascaded_dp,1.0,1,ml1,39,,,,,,,,,,0.8843,exp_cascaded_dp_1.0_ml1_run1.log
cascaded_dp,1.0,1,ml1,40,,,,,,,,,,0.8921,exp_cascaded_dp_1.0_ml1_run1.log
cascaded_dp,1.0,1,ml1,41,,,,,,,,,,0.8923,exp_cascaded_dp_1.0_ml1_run1.log
cascaded_dp,1.0,1,ml1,42,,,,,,,,,,0.8909,exp_cascaded_dp_1.0_ml1_run1.log
cascaded_dp,1.0,1,ml1,43,,,,,,,,,,0.8797,exp_cascaded_dp_1.0_ml1_run1.log
cascaded_dp,1.0,1,ml1,44,,,,,,,,,,0.8936,exp_cascaded_dp_1.0_ml1_run1.log
cascaded_dp,1.0,1,ml1,45,,,,,,,,,,0.8896,exp_cascaded_dp_1.0_ml1_run1.log
cascaded_dp,1.0,1,ml1,46,,,,,,,,,,0.8888,exp_cascaded_dp_1.0_ml1_run1.log
cascaded_dp,1.0,1,ml1,47,,,,,,,,,,0.8944,exp_cascaded_dp_1.0_ml1_run1.log
cascaded_dp,1.0,1,ml1,48,,,,,,,,,,0.8854,exp_cascaded_dp_1.0_ml1_run1.log
cascaded_dp,1.0,1,ml1,49,,,,,,,,,,0.8918,exp_cascaded_dp_1.0_ml1_run1.log
cascaded_dp,1.0,1,ml1,50,,,,,,,,,,0.8915,exp_cascaded_dp_1.0_ml1_run1.log
cascaded_dp,1.0,1,ml2,1,,,,,,,,,,0.5558,exp_cascaded_dp_1.0_ml2_run1.log
cascaded_dp,1.0,1,ml2,2,,,,,,,,,,0.6140,exp_cascaded_dp_1.0_ml2_run1.log
cascaded_dp,1.0,1,ml2,3,,,,,,,,,,0.6417,exp_cascaded_dp_1.0_ml2_run1.log
cascaded_dp,1.0,1,ml2,4,,,,,,,,,,0.6507,exp_cascaded_dp_1.0_ml2_run1.log
cascaded_dp,1.0,1,ml2,5,,,,,,,,,,0.6496,exp_cascaded_dp_1.0_ml2_run1.log
cascaded_dp,1.0,1,ml2,6,3.299016,0.495300,False,0.00017941,0.00002263,False,False,0.0000,1,0.6434,exp_cascaded_dp_1.0_ml2_run1.log
cascaded_dp,1.0,1,ml2,7,2.029738,0.495300,False,0.00002780,0.00002263,False,False,0.0000,1,0.6563,exp_cascaded_dp_1.0_ml2_run1.log
cascaded_dp,1.0,1,ml2,8,0.850531,0.495300,False,0.00013429,0.00002263,False,False,0.0000,1,0.6771,exp_cascaded_dp_1.0_ml2_run1.log
cascaded_dp,1.0,1,ml2,9,0.981471,0.495300,False,0.00022712,0.00002263,False,False,0.0000,1,0.6814,exp_cascaded_dp_1.0_ml2_run1.log
cascaded_dp,1.0,1,ml2,10,1.877873,0.495300,False,0.00021945,0.00002263,False,False,0.0000,1,0.6513,exp_cascaded_dp_1.0_ml2_run1.log
cascaded_dp,1.0,1,ml2,11,0.862505,0.495300,False,0.00015078,0.00002263,False,False,0.0000,1,0.6768,exp_cascaded_dp_1.0_ml2_run1.log
cascaded_dp,1.0,1,ml2,12,0.815191,0.495300,False,0.00011716,0.00002263,False,False,0.0000,1,0.6767,exp_cascaded_dp_1.0_ml2_run1.log
cascaded_dp,1.0,1,ml2,13,0.815182,0.495300,False,0.00017591,0.00002263,False,False,0.0000,1,0.6915,exp_cascaded_dp_1.0_ml2_run1.log
cascaded_dp,1.0,1,ml2,14,0.297597,0.495300,True,0.00026914,0.00002263,False,False,0.0000,1,0.6993,exp_cascaded_dp_1.0_ml2_run1.log
cascaded_dp,1.0,1,ml2,15,0.535600,0.495300,False,0.00010894,0.00002263,False,False,0.0000,1,0.7005,exp_cascaded_dp_1.0_ml2_run1.log
cascaded_dp,1.0,1,ml2,16,0.052037,0.495300,True,0.00008247,0.00002263,False,False,0.0000,1,0.7001,exp_cascaded_dp_1.0_ml2_run1.log
cascaded_dp,1.0,1,ml2,17,0.470294,0.495300,True,0.00001259,0.00002263,True,False,0.5000,1,0.7011,exp_cascaded_dp_1.0_ml2_run1.log
cascaded_dp,1.0,1,ml2,18,,,,,,,,,,0.6825,exp_cascaded_dp_1.0_ml2_run1.log
cascaded_dp,1.0,1,ml2,19,,,,,,,,,,0.8069,exp_cascaded_dp_1.0_ml2_run1.log
cascaded_dp,1.0,1,ml2,20,,,,,,,,,,0.8306,exp_cascaded_dp_1.0_ml2_run1.log
cascaded_dp,1.0,1,ml2,21,,,,,,,,,,0.8343,exp_cascaded_dp_1.0_ml2_run1.log
cascaded_dp,1.0,1,ml2,22,,,,,,,,,,0.8382,exp_cascaded_dp_1.0_ml2_run1.log
cascaded_dp,1.0,1,ml2,23,,,,,,,,,,0.8650,exp_cascaded_dp_1.0_ml2_run1.log
cascaded_dp,1.0,1,ml2,24,,,,,,,,,,0.8711,exp_cascaded_dp_1.0_ml2_run1.log
cascaded_dp,1.0,1,ml2,25,,,,,,,,,,0.8772,exp_cascaded_dp_1.0_ml2_run1.log
cascaded_dp,1.0,1,ml2,26,,,,,,,,,,0.8768,exp_cascaded_dp_1.0_ml2_run1.log
cascaded_dp,1.0,1,ml2,27,,,,,,,,,,0.8738,exp_cascaded_dp_1.0_ml2_run1.log
cascaded_dp,1.0,1,ml2,28,,,,,,,,,,0.8788,exp_cascaded_dp_1.0_ml2_run1.log
cascaded_dp,1.0,1,ml2,29,,,,,,,,,,0.8806,exp_cascaded_dp_1.0_ml2_run1.log
cascaded_dp,1.0,1,ml2,30,,,,,,,,,,0.8792,exp_cascaded_dp_1.0_ml2_run1.log
cascaded_dp,1.0,1,ml2,31,,,,,,,,,,0.8773,exp_cascaded_dp_1.0_ml2_run1.log
cascaded_dp,1.0,1,ml2,32,,,,,,,,,,0.8860,exp_cascaded_dp_1.0_ml2_run1.log
